episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
209,35172,82.8,240.77,224,8877.0,1,0,0,141.995,8099.6,0.65
210,35372,83.2,230.6,200,7860.0,1,0,0,156.351,8235.1,0.7
211,35504,83.5,-74.99,132,3301.0,0,0,1,142.496,7949.6,0.65
212,35708,83.9,239.67,204,8767.0,1,0,0,141.831,7883.1,0.65
213,35940,84.4,212.85,232,8085.0,1,0,0,151.948,7894.8,0.7
214,36148,84.9,233.0,208,8100.0,1,0,0,166.955,8095.5,0.75
215,36352,85.3,233.64,204,8164.0,1,0,0,165.594,8059.4,0.75
216,36464,85.6,-77.68,112,3032.0,0,0,1,151.709,7770.9,0.7
217,36696,86.1,198.31,232,8631.0,1,0,0,148.53,7752.9,0.7
218,36908,87.4,274.69,212,10269.0,1,0,0,151.031,7803.1,0.7
219,37084,87.7,-36.94,176,7106.0,0,0,1,150.51,7751.0,0.7
220,37288,88.2,-10.32,204,7768.0,0,0,1,138.209,7720.9,0.65
221,37460,88.6,-39.39,172,6861.0,0,0,1,123.541,7654.1,0.6
222,37664,89.0,213.04,204,8104.0,1,0,0,121.21,7621.0,0.6
223,37852,89.4,-23.72,188,6428.0,0,0,1,110.869,7486.9,0.55
224,38048,89.9,274.49,196,10249.0,1,0,0,110.241,7424.1,0.55
225,38272,90.3,285.3,224,11330.0,1,0,0,127.942,7794.2,0.6
226,38396,90.6,-71.69,124,3631.0,0,0,1,111.98,7498.0,0.55
227,38624,91.1,289.6,228,11760.0,1,0,0,129.613,7861.2,0.6
228,38848,91.6,227.31,224,9531.0,1,0,0,140.927,7892.7,0.65
229,38972,92.6,-63.39,124,4461.0,0,0,1,125.719,7671.9,0.6
230,39172,93.1,219.43,200,8743.0,1,0,0,125.16,7716.1,0.6
231,39364,93.5,257.8,192,10580.0,1,0,0,141.8,8080.0,0.65
232,39488,93.7,-65.7,124,4230.0,0,0,1,126.532,7853.1,0.6
233,39700,94.2,230.27,212,7827.0,1,0,0,127.403,7840.2,0.6
234,39832,94.5,-65.16,132,4284.0,0,0,1,112.495,7649.4,0.55
235,40048,94.9,209.54,216,7754.0,1,0,0,111.29,7628.9,0.55
236,40228,95.3,242.95,180,9095.0,1,0,0,127.321,7932.1,0.6
237,40416,95.7,12.06,188,8006.0,0,0,1,118.008,7900.9,0.55
238,40628,96.2,248.86,212,9686.0,1,0,0,116.717,7871.7,0.55
239,40784,96.5,-57.13,156,5087.0,0,0,1,115.708,7770.8,0.55
240,41012,97.8,291.2,228,11920.0,1,0,0,130.783,7978.4,0.6
241,41144,98.1,-55.23,132,5277.0,0,0,1,129.992,7899.1,0.6
242,41268,98.3,-60.66,124,4734.0,0,0,1,116.306,7730.6,0.55
243,41400,98.6,-64.02,132,4398.0,0,0,1,114.291,7629.1,0.55
244,41540,98.9,-59.32,140,4868.0,0,0,1,97.601,7360.1,0.5
245,41768,99.4,189.93,228,7793.0,1,0,0,92.833,7183.2,0.5
246,41948,99.8,-18.74,180,6926.0,0,0,1,95.48,7348.0,0.5
247,42176,100.3,173.29,228,8129.0,1,0,0,89.665,7166.4,0.5
248,42392,100.8,229.71,216,7771.0,1,0,0,89.785,7078.4,0.5
249,42584,101.2,252.67,192,8067.0,1,0,0,105.588,7258.8,0.55
250,42764,101.6,261.42,180,8942.0,1,0,0,107.687,7268.7,0.55
251,42972,102.0,204.48,208,7248.0,1,0,0,105.021,7102.1,0.55
252,43172,103.2,-32.42,200,7558.0,0,0,1,106.685,7268.5,0.55
253,43376,103.7,240.06,204,8806.0,1,0,0,107.174,7317.4,0.55
254,43596,104.2,225.6,220,9360.0,1,0,0,121.713,7571.2,0.6
255,43788,104.6,237.33,192,8533.0,1,0,0,123.102,7610.2,0.6
256,43984,105.0,259.53,196,8753.0,1,0,0,123.931,7593.1,0.6
257,44192,105.5,275.97,208,10397.0,1,0,0,137.126,7712.6,0.65
258,44408,105.9,257.15,216,8515.0,1,0,0,137.541,7654.1,0.65
259,44540,106.2,-56.45,132,5155.0,0,0,1,137.575,7657.5,0.65
260,44740,106.7,244.86,200,7286.0,1,0,0,135.258,7425.8,0.65
261,44948,107.1,256.36,208,8436.0,1,0,0,150.838,7583.8,0.7
262,45076,108.2,-60.6,128,4740.0,0,0,1,150.841,7584.1,0.7
263,45276,108.6,241.65,200,8965.0,1,0,0,166.124,7812.4,0.75
264,45472,109.0,249.36,196,7736.0,1,0,0,181.558,7955.8,0.8
265,45672,109.4,255.25,200,8325.0,1,0,0,184.824,7982.4,0.8
266,45812,109.7,-60.85,140,4715.0,0,0,1,182.719,7871.9,0.8
267,46008,110.2,237.25,196,8525.0,1,0,0,185.917,7891.6,0.8
268,46200,110.6,232.31,192,8031.0,1,0,0,186.047,7904.6,0.8
269,46356,110.9,-35.17,156,7283.0,0,0,1,171.655,7865.4,0.75
270,46540,111.3,-19.75,184,6825.0,0,0,1,157.596,7759.6,0.7
271,46740,111.7,229.99,200,7799.0,1,0,0,158.872,7787.1,0.7
272,46932,112.2,256.04,192,8404.0,1,0,0,173.294,7829.4,0.75
273,47056,112.4,-64.87,124,4313.0,0,0,1,158.048,7604.8,0.7
274,47220,113.5,-54.02,164,5398.0,0,0,1,144.067,7406.7,0.65
275,47448,114.0,214.22,228,8222.0,1,0,0,142.911,7391.1,0.65
276,47640,114.4,216.77,192,8477.0,1,0,0,140.773,7377.4,0.65
277,47788,114.8,-16.21,148,7179.0,0,0,1,126.164,7216.4,0.6
278,47996,115.2,239.81,208,8781.0,1,0,0,125.297,7229.8,0.6
279,48188,115.6,246.74,192,7474.0,1,0,0,140.457,7345.7,0.65
280,48372,116.0,-34.57,184,7343.0,0,0,1,126.485,7348.6,0.6
281,48504,116.3,-55.15,132,5285.0,0,0,1,110.91,7191.0,0.55
282,48728,116.8,248.54,224,9654.0,1,0,0,126.367,7436.7,0.6
283,48940,117.3,234.51,212,8251.0,1,0,0,126.01,7401.0,0.6
284,49156,118.5,205.7,216,7370.0,1,0,0,123.827,7382.7,0.6
285,49352,118.9,-27.49,196,6051.0,0,0,1,109.69,7269.0,0.55
286,49524,119.3,-29.31,172,7869.0,0,0,1,111.267,7426.7,0.55
287,49720,119.7,267.17,196,9517.0,1,0,0,112.763,7476.3,0.55
288,49920,120.1,237.31,200,8531.0,1,0,0,113.013,7501.3,0.55
289,50056,120.5,-56.87,136,5113.0,0,0,1,111.928,7392.8,0.55
290,50244,120.9,226.21,188,7421.0,1,0,0,124.226,7422.6,0.6
291,50456,121.3,193.79,212,8179.0,1,0,0,122.416,7441.6,0.6
292,50676,121.8,206.5,220,7450.0,1,0,0,119.939,7393.9,0.6
293,50888,122.3,214.27,212,8227.0,1,0,0,133.896,7589.6,0.65
294,51008,122.5,-59.13,120,4887.0,0,0,1,133.641,7564.1,0.65
295,51188,122.9,246.12,180,7412.0,1,0,0,135.235,7523.6,0.65
296,51312,123.9,-67.46,124,4054.0,0,0,1,121.024,7302.4,0.6
297,51460,124.2,-25.36,148,6264.0,0,0,1,120.566,7256.6,0.6
298,51624,124.6,-0.11,164,8789.0,0,0,1,108.57,7257.1,0.55
299,51840,125.0,237.64,216,8564.0,1,0,0,108.115,7311.6,0.55
300,51964,125.3,-70.62,124,3738.0,0,0,1,106.313,7131.3,0.55
301,52120,125.6,-55.4,156,5260.0,0,0,1,106.301,7130.1,0.55
302,52352,126.1,220.78,232,8878.0,1,0,0,104.912,7091.2,0.55
303,52536,126.5,236.61,184,8461.0,1,0,0,105.017,7101.8,0.55
304,52732,127.0,247.5,196,9550.0,1,0,0,107.107,7210.8,0.55
305,52940,127.4,262.31,208,9031.0,1,0,0,121.597,7359.8,0.6
306,53188,128.0,213.38,248,8138.0,1,0,0,133.732,7373.2,0.65
307,53396,129.2,221.39,208,8939.0,1,0,0,131.443,7344.3,0.65
308,53600,129.6,206.98,204,7498.0,1,0,0,129.926,7292.6,0.65
309,53812,130.1,249.94,212,7794.0,1,0,0,145.267,7426.7,0.7
310,54092,130.7,180.12,280,8812.0,1,0,0,142.963,7496.2,0.7
311,54300,131.2,232.03,208,8003.0,1,0,0,144.875,7487.4,0.7
312,54516,131.6,222.69,216,7069.0,1,0,0,145.684,7468.4,0.7
