episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
193,35535,716.6,609.86,177,11786.0,1,0,0,571.19,11919.0,1.0
194,35691,719.2,582.02,156,9002.0,1,0,0,570.471,11847.1,1.0
195,35874,722.3,560.8,183,6880.0,1,0,0,568.194,11619.4,1.0
196,36042,725.6,531.21,168,13921.0,1,0,0,563.348,11634.8,1.0
197,36189,728.3,591.32,147,9932.0,1,0,0,567.734,11573.5,1.0
198,36372,731.6,538.52,183,14652.0,1,0,0,565.192,11819.2,1.0
199,36552,734.7,600.11,180,10811.0,1,0,0,568.426,11642.5,1.0
200,36711,736.6,590.15,159,9815.0,1,0,0,571.105,11410.5,1.0
201,36873,741.1,597.28,162,10528.0,1,0,0,581.403,11440.3,1.0
202,37032,743.8,602.34,159,11034.0,1,0,0,580.237,11323.6,1.0
203,37194,746.6,604.24,162,11224.0,1,0,0,585.965,11396.5,1.0
204,37347,749.3,588.59,153,9659.0,1,0,0,583.114,11111.4,1.0
205,37515,752.2,588.11,168,9611.0,1,0,0,586.523,10952.3,1.0
206,37710,755.4,650.2,195,15820.0,1,0,0,588.207,11120.6,1.0
207,37899,758.7,539.45,189,14745.0,1,0,0,585.684,11368.4,1.0
208,38106,762.9,298.04,207,10604.0,1,0,0,576.735,11473.5,1.0
209,38265,766.2,606.58,159,11458.0,1,0,0,574.471,11247.0,1.0
210,38424,769.4,575.42,159,8342.0,1,0,0,573.402,11140.1,1.0
211,38598,772.9,623.81,174,13181.0,1,0,0,573.598,11159.8,1.0
212,38769,776.5,535.55,171,14355.0,1,0,0,570.68,11368.0,1.0
213,38976,783.9,551.63,207,15963.0,1,0,0,567.768,11576.9,1.0
214,39117,786.8,559.33,141,6733.0,1,0,0,566.634,11463.4,1.0
215,39285,790.3,599.71,168,10771.0,1,0,0,568.58,11658.0,1.0
216,39477,794.2,646.0,192,15400.0,1,0,0,574.319,11731.9,1.0
217,39657,798.0,616.55,180,12455.0,1,0,0,575.581,11858.0,1.0
218,39861,802.3,639.26,204,14726.0,1,0,0,580.618,11861.8,1.0
219,40110,807.5,704.07,249,21207.0,1,0,0,585.815,12381.5,1.0
220,40287,811.3,621.82,177,12982.0,1,0,0,587.399,12539.9,1.0
221,40449,814.7,606.99,162,11499.0,1,0,0,587.885,12588.5,1.0
222,40659,817.8,549.19,210,15719.0,1,0,0,585.227,12822.7,1.0
223,40851,820.2,599.44,192,10744.0,1,0,0,584.987,12798.7,1.0
224,40992,824.8,574.34,141,8234.0,1,0,0,584.274,12727.5,1.0
225,41151,827.5,605.72,159,11372.0,1,0,0,585.155,12815.5,1.0
226,41331,830.6,623.51,180,13151.0,1,0,0,583.821,12682.0,1.0
227,41526,834.0,596.09,195,10409.0,1,0,0,586.652,12465.2,1.0
228,41691,836.9,614.17,165,12217.0,1,0,0,602.459,12545.9,1.0
229,41853,839.6,623.47,162,13147.0,1,0,0,603.303,12630.4,1.0
230,42006,842.3,600.42,153,10842.0,1,0,0,604.553,12755.4,1.0
231,42180,845.8,588.37,174,9637.0,1,0,0,602.782,12578.1,1.0
232,42360,849.5,627.74,180,13574.0,1,0,0,607.391,12539.1,1.0
233,42540,853.1,644.74,180,15274.0,1,0,0,612.047,12504.6,1.0
234,42705,856.5,623.02,165,13102.0,1,0,0,615.231,12823.1,1.0
235,42867,859.7,519.88,162,12788.0,1,0,0,611.239,12924.0,1.0
236,43041,866.3,631.15,174,13915.0,1,0,0,610.497,12849.7,1.0
237,43197,869.5,606.79,156,11479.0,1,0,0,610.009,12800.9,1.0
238,43368,873.0,593.6,171,10160.0,1,0,0,607.726,12572.6,1.0
239,43539,876.5,623.6,171,13160.0,1,0,0,603.702,12170.2,1.0
240,43698,879.6,505.57,159,11357.0,1,0,0,597.89,12089.0,1.0
241,43863,883.0,599.45,165,10745.0,1,0,0,597.513,12051.3,1.0
242,44067,887.2,665.1,204,17310.0,1,0,0,603.308,12130.9,1.0
243,44241,890.7,611.46,174,11946.0,1,0,0,603.91,12191.0,1.0
244,44466,895.3,717.71,225,22571.0,1,0,0,611.078,12907.8,1.0
245,44631,898.5,599.32,165,10732.0,1,0,0,610.758,12875.8,1.0
246,44772,901.5,592.24,141,10024.0,1,0,0,609.194,12719.5,1.0
247,44991,906.2,682.61,219,19061.0,1,0,0,613.52,13152.0,1.0
248,45177,911.0,628.92,186,13692.0,1,0,0,614.258,13225.8,1.0
249,45333,912.9,604.44,156,11244.0,1,0,0,613.307,13130.6,1.0
250,45489,916.0,586.29,156,9429.0,1,0,0,612.6,13060.0,1.0
251,45666,919.6,608.76,177,11676.0,1,0,0,613.62,13162.0,1.0
252,45828,922.9,610.62,162,11862.0,1,0,0,612.764,13076.4,1.0
253,46059,927.1,591.65,231,19965.0,1,0,0,610.109,13310.9,1.0
254,46284,931.0,516.22,225,12422.0,1,0,0,604.769,13276.9,1.0
255,46488,934.6,604.98,204,11298.0,1,0,0,609.024,13202.4,1.0
256,46662,937.8,577.97,174,8597.0,1,0,0,606.365,12936.5,1.0
257,46815,940.5,618.63,153,12663.0,1,0,0,606.957,12995.7,1.0
258,47001,943.8,601.27,186,10927.0,1,0,0,607.34,13034.0,1.0
259,47232,951.0,615.54,231,12354.0,1,0,0,606.938,12993.8,1.0
260,47394,954.4,597.21,162,10521.0,1,0,0,611.519,12952.0,1.0
261,47556,957.6,480.52,162,8852.0,1,0,0,605.573,12857.3,1.0
262,47739,960.9,620.79,183,12879.0,1,0,0,603.358,12635.8,1.0
263,47913,964.1,613.49,174,12149.0,1,0,0,603.459,12645.9,1.0
