episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
170,19230,346.0,-62.88,123,4512.0,0,0,1,-51.226,5677.4,0.0
171,19335,347.7,-75.05,105,3295.0,0,0,1,-51.59,5640.9,0.0
172,19461,349.8,-36.82,126,7118.0,0,0,1,-50.596,5740.4,0.0
173,19590,351.9,-46.47,129,6153.0,0,0,1,-51.672,5632.8,0.0
174,19701,353.8,-56.89,111,5111.0,0,0,1,-51.463,5653.7,0.0
175,19812,355.6,-61.02,111,4698.0,0,0,1,-51.305,5669.5,0.0
176,19917,357.3,-67.7,105,4030.0,0,0,1,-51.995,5600.4,0.0
177,20028,359.1,-60.34,111,4766.0,0,0,1,-52.162,5583.9,0.0
178,20163,361.4,-43.1,135,6490.0,0,0,1,-51.423,5657.7,0.0
179,20289,363.4,-64.13,126,4387.0,0,0,1,-53.014,5498.6,0.0
180,20451,366.1,-19.22,162,8878.0,0,0,1,-51.205,5679.4,0.0
181,20583,370.8,-43.49,132,6451.0,0,0,1,-50.017,5798.3,0.0
182,20691,372.6,-70.84,108,3716.0,0,0,1,-51.086,5691.4,0.0
183,20832,374.9,-30.21,141,7779.0,0,0,1,-50.313,5768.8,0.0
184,20958,377.0,-53.7,126,5430.0,0,0,1,-50.377,5762.4,0.0
185,21081,379.0,-50.34,123,5766.0,0,0,1,-49.857,5814.3,0.0
186,21219,381.3,-44.08,138,6392.0,0,0,1,-49.606,5839.4,0.0
187,21345,383.4,-57.5,126,5050.0,0,0,1,-49.995,5800.6,0.0
188,21462,385.3,-61.06,117,4694.0,0,0,1,-53.028,5497.2,0.0
189,21576,387.1,-51.63,114,5637.0,0,0,1,-52.824,5517.6,0.0
190,21684,388.8,-53.17,108,5483.0,0,0,1,-52.338,5566.2,0.0
191,21786,390.4,-64.78,102,4322.0,0,0,1,-51.825,5617.6,0.0
192,21894,392.2,-63.69,108,4431.0,0,0,1,-53.168,5483.2,0.0
193,22044,394.7,-24.41,150,8359.0,0,0,1,-52.065,5593.5,0.0
194,22182,397.0,-44.58,138,6342.0,0,0,1,-51.45,5655.1,0.0
195,22326,399.4,-41.33,144,6667.0,0,0,1,-50.465,5753.5,0.0
196,22440,401.2,-48.82,114,5918.0,0,0,1,-49.521,5847.9,0.0
197,22560,405.7,-50.79,120,5721.0,0,0,1,-49.044,5895.6,0.0
198,22668,407.5,-70.43,108,3757.0,0,0,1,-50.41,5759.0,0.0
199,22770,409.2,-65.61,102,4239.0,0,0,1,-50.484,5751.6,0.0
200,22893,411.2,-51.81,123,5619.0,0,0,1,-52.114,5588.6,0.0
201,23022,413.4,-50.57,129,5743.0,0,0,1,-52.468,5553.2,0.0
202,23130,415.2,-49.85,108,5815.0,0,0,1,-51.418,5658.2,0.0
203,23244,417.1,-53.76,114,5424.0,0,0,1,-52.596,5540.4,0.0
204,23352,418.8,-53.7,108,5430.0,0,0,1,-52.596,5540.4,0.0
205,23469,420.7,-63.94,117,4406.0,0,0,1,-53.276,5472.4,0.0
206,23601,422.9,-35.71,132,7229.0,0,0,1,-52.857,5514.3,0.0
207,23712,424.7,-55.43,111,5257.0,0,0,1,-52.754,5524.6,0.0
208,23904,427.9,-5.1,192,10290.0,0,0,1,-49.956,5804.4,0.0
209,24042,430.2,-49.81,138,5819.0,0,0,1,-49.864,5813.6,0.0
210,24162,432.2,-39.83,120,6817.0,0,0,1,-49.197,5880.2,0.0
211,24315,434.6,-32.9,153,7510.0,0,0,1,-47.604,6039.6,0.0
212,24459,436.9,-50.08,144,5792.0,0,0,1,-46.923,6107.7,0.0
213,24624,442.1,-36.07,165,7193.0,0,0,1,-47.506,6049.4,0.0
214,24876,446.3,0.5,252,10850.0,0,0,1,-45.252,6274.8,0.0
215,25035,449.0,-34.5,159,7350.0,0,0,1,-44.91,6308.9,0.0
216,25140,450.7,-55.31,105,5269.0,0,0,1,-45.235,6276.5,0.0
217,25254,452.5,-64.76,114,4324.0,0,0,1,-45.934,6206.6,0.0
218,25359,454.3,-67.39,105,4061.0,0,0,1,-45.782,6221.9,0.0
219,25509,456.8,-39.29,150,6871.0,0,0,1,-44.465,6353.4,0.0
220,25713,460.1,-15.83,204,9217.0,0,0,1,-42.666,6533.4,0.0
221,25890,463.1,-21.7,177,8630.0,0,0,1,-41.223,6677.7,0.0
222,25992,464.8,-66.38,102,4162.0,0,0,1,-42.05,6595.1,0.0
223,26121,466.9,-49.96,129,5804.0,0,0,1,-41.86,6614.1,0.0
224,26268,469.3,-29.57,147,7843.0,0,0,1,-40.653,6734.7,0.0
225,26394,471.4,-56.82,126,5118.0,0,0,1,-40.297,6770.3,0.0
226,26508,473.3,-56.06,114,5194.0,0,0,1,-41.315,6668.6,0.0
227,26772,480.2,1.19,264,10919.0,0,0,1,-38.484,6951.6,0.0
228,26910,482.4,-38.9,138,6910.0,0,0,1,-40.173,6782.6,0.0
229,27024,484.3,-43.39,114,6461.0,0,0,1,-39.852,6814.8,0.0
230,27141,486.2,-57.12,117,5088.0,0,0,1,-40.717,6728.3,0.0
231,27288,488.7,-34.06,147,7394.0,0,0,1,-40.775,6722.5,0.0
232,27432,491.1,-38.66,144,6934.0,0,0,1,-40.204,6779.6,0.0
233,27534,492.8,-65.52,102,4248.0,0,0,1,-41.677,6632.4,0.0
234,27690,495.4,-29.39,156,7861.0,0,0,1,-43.171,6482.9,0.0
235,27858,498.1,-36.06,168,7194.0,0,0,1,-43.249,6475.1,0.0
236,28047,501.2,-22.89,189,8511.0,0,0,1,-41.628,6637.2,0.0
237,28287,505.2,4.64,240,9264.0,0,0,1,-38.158,6884.2,0.0
238,28554,509.6,-0.82,267,10718.0,0,0,1,-34.83,7217.1,0.0
239,28668,511.5,-54.07,114,5393.0,0,0,1,-35.569,7143.1,0.0
240,28890,517.7,-6.74,222,10126.0,0,0,1,-35.114,7188.6,0.0
241,29187,522.7,399.87,297,28787.0,1,0,0,-14.036,8196.5,0.05
242,29430,526.7,-12.95,243,9505.0,0,0,1,-11.364,8463.6,0.05
243,29574,529.1,-35.13,144,7287.0,0,0,1,-10.622,8537.8,0.05
244,29679,530.9,-59.62,105,4838.0,0,0,1,-12.125,8387.5,0.05
245,29910,534.7,-15.26,231,9274.0,0,0,1,-10.047,8595.3,0.05
246,30018,536.5,-67.51,108,4049.0,0,0,1,-10.619,8538.0,0.05
247,30129,538.4,-53.63,111,5437.0,0,0,1,-13.36,8264.0,0.05
248,30375,542.5,-0.55,246,10745.0,0,0,1,-11.443,8455.7,0.05
249,30570,545.7,-20.63,195,8737.0,0,0,1,-10.305,8569.5,0.05
250,30792,552.0,-13.36,222,9464.0,0,0,1,-8.117,8788.3,0.05
251,31089,557.0,48.55,297,11655.0,0,0,1,-3.986,9001.4,0.05
252,31323,560.7,-12.07,234,9593.0,0,0,1,-2.657,9134.3,0.05
253,31470,563.1,-40.78,147,6722.0,0,0,1,-1.42,9258.0,0.05
254,31617,565.6,-30.48,147,7752.0,0,0,1,-1.474,9252.5,0.05
255,31749,567.8,-41.3,132,6670.0,0,0,1,-1.736,9226.4,0.05
256,31893,570.2,-28.17,144,7983.0,0,0,1,-2.0,9200.0,0.05
257,32073,573.2,-13.43,180,9457.0,0,0,1,-2.904,9209.6,0.05
258,32217,575.6,-30.06,144,7794.0,0,0,1,-4.366,9063.4,0.05
259,32427,579.1,-22.9,210,8510.0,0,0,1,-2.807,9219.2,0.05
260,32532,580.8,-61.97,105,4603.0,0,0,1,-5.569,8943.1,0.05
261,32649,582.8,-50.48,117,5752.0,0,0,1,-28.087,7791.4,0.0
262,32772,587.4,-46.79,123,6121.0,0,0,1,-29.778,7622.1,0.0
263,32982,591.0,-24.37,210,8363.0,0,0,1,-29.24,7675.9,0.0
264,33105,593.1,-44.08,123,6392.0,0,0,1,-28.464,7753.6,0.0
265,33306,596.4,-24.2,201,8380.0,0,0,1,-28.911,7708.9,0.0
266,33603,601.3,443.27,297,35127.0,1,0,0,-3.371,9262.9,0.05
267,33780,604.3,-24.81,177,8319.0,0,0,1,-1.931,9407.0,0.05
268,34023,608.4,17.2,243,10520.0,0,0,1,-1.043,9395.7,0.05
269,34296,612.9,1.75,273,10975.0,0,0,1,0.076,9507.6,0.05
270,34413,614.9,-51.11,117,5689.0,0,0,1,-1.811,9318.9,0.05
271,34629,618.5,-7.37,216,10063.0,0,0,1,-4.607,9239.2,0.05
272,34764,620.7,-48.14,135,5986.0,0,0,1,-6.411,9058.9,0.05
273,34902,625.6,-42.71,138,6529.0,0,0,1,-6.508,9049.2,0.05
274,35199,630.7,444.25,297,35225.0,1,0,0,17.229,10422.9,0.1
275,35418,634.4,-11.79,219,9621.0,0,0,1,18.704,10570.5,0.1
276,35652,638.3,332.48,234,22048.0,1,0,0,36.737,11273.7,0.15
277,35940,643.2,22.03,288,13003.0,0,0,1,38.51,11451.0,0.15
278,36237,648.2,455.97,297,34397.0,1,0,0,62.812,12781.1,0.2
279,36534,653.2,358.61,297,26661.0,1,0,0,81.887,13688.7,0.25
280,36642,655.0,-44.36,108,6364.0,0,0,1,82.768,13776.8,0.25
281,36873,661.4,-17.79,231,9021.0,0,0,1,84.402,13940.2,0.25
282,37131,665.8,-5.03,258,10297.0,0,0,1,86.49,14149.0,0.25
283,37311,668.9,-35.7,180,7230.0,0,0,1,85.924,14092.4,0.25
284,37557,672.9,6.29,246,11429.0,0,0,1,88.442,14344.2,0.25
285,37716,675.6,-15.68,159,9232.0,0,0,1,88.868,14386.8,0.25
286,37965,679.8,5.99,249,11399.0,0,0,1,67.004,13200.4,0.2
287,38076,681.7,-52.57,111,5543.0,0,0,1,65.616,13061.6,0.2
288,38313,685.7,-9.09,237,9891.0,0,0,1,64.302,13030.1,0.2
289,38496,688.8,-17.0,183,9100.0,0,0,1,63.364,12936.4,0.2
290,38673,691.7,-30.51,177,7749.0,0,0,1,64.394,13039.4,0.2
291,38922,698.6,31.74,249,11974.0,0,0,1,66.35,13135.0,0.2
292,39075,701.2,-28.09,153,7991.0,0,0,1,67.352,13235.2,0.2
293,39231,703.9,-29.33,156,7867.0,0,0,1,68.021,13302.1,0.2
294,39441,707.4,-19.42,210,8858.0,0,0,1,44.838,11983.8,0.15
295,39600,710.1,-17.21,159,9079.0,0,0,1,44.567,11956.6,0.15
296,39897,715.1,469.83,297,37783.0,1,0,0,51.434,12743.4,0.15
297,40074,718.1,-3.5,177,10450.0,0,0,1,50.158,12615.8,0.15
298,40194,720.2,-52.72,120,5528.0,0,0,1,24.723,11172.3,0.1
299,40365,723.0,-23.98,171,8402.0,0,0,1,5.593,10259.4,0.05
300,40494,725.2,-40.04,129,6796.0,0,0,1,5.81,10281.0,0.05
301,40677,728.3,-23.72,183,8428.0,0,0,1,5.513,10251.3,0.05
302,40815,730.6,-37.54,138,7046.0,0,0,1,3.888,10088.8,0.05
303,41046,737.1,1.5,231,10950.0,0,0,1,5.747,10274.8,0.05
304,41343,742.2,458.7,297,36670.0,1,0,0,28.368,11536.8,0.1
305,41562,745.9,285.23,219,19323.0,1,0,0,43.413,12041.4,0.15
306,41859,750.9,482.02,297,39002.0,1,0,0,67.215,13421.5,0.2
307,42156,755.9,452.59,297,36059.0,1,0,0,92.473,14947.3,0.25
308,42453,761.0,465.21,297,37321.0,1,0,0,116.188,16318.8,0.3
309,42705,765.2,29.85,252,13785.0,0,0,1,118.53,16553.0,0.3
310,42891,768.3,-2.26,186,10574.0,0,0,1,119.943,16694.3,0.3
311,43170,775.7,7.84,279,11584.0,0,0,1,118.748,16674.8,0.3
312,43452,780.5,-5.81,282,10219.0,0,0,1,119.862,16786.2,0.3
313,43647,783.9,3.43,195,11143.0,0,0,1,121.5,16950.0,0.3
314,43812,786.6,-29.03,165,7897.0,0,0,1,121.019,16902.0,0.3
315,44076,791.1,8.23,264,11623.0,0,0,1,122.291,17029.2,0.3
316,44373,796.1,432.92,297,34092.0,1,0,0,120.446,16844.6,0.3
317,44670,801.1,388.46,297,29646.0,1,0,0,140.044,17804.4,0.35
318,44922,805.3,12.93,252,12093.0,0,0,1,143.327,18132.7,0.35
319,45180,812.3,9.43,258,9743.0,0,0,1,144.997,18199.7,0.35
320,45459,816.9,22.73,279,13073.0,0,0,1,148.136,18513.5,0.35
321,45756,821.9,439.68,297,34768.0,1,0,0,171.305,19830.5,0.4
322,45993,825.4,4.2,237,11220.0,0,0,1,173.392,20039.2,0.4
323,46215,829.0,10.74,222,11874.0,0,0,1,173.854,20085.5,0.4
324,46380,831.7,-18.61,165,8939.0,0,0,1,149.989,18698.9,0.35
325,46677,836.5,345.24,297,25324.0,1,0,0,152.989,18999.0,0.35
326,46794,838.4,-40.36,117,6764.0,0,0,1,126.87,17387.0,0.3
327,46977,841.4,-14.88,183,9312.0,0,0,1,103.497,16049.7,0.25
328,47274,848.4,452.78,297,36078.0,1,0,0,102.876,15987.5,0.25
329,47424,850.8,-25.97,150,8203.0,0,0,1,100.085,15708.5,0.25
330,47691,855.2,6.59,267,11459.0,0,0,1,100.527,15752.7,0.25
331,47799,856.9,-58.7,108,4930.0,0,0,1,97.2,15420.0,0.25
332,48003,859.9,-20.4,204,8760.0,0,0,1,96.47,15347.0,0.25
333,48255,864.0,7.54,252,11554.0,0,0,1,96.676,15367.6,0.25
334,48552,868.6,461.25,297,36925.0,1,0,0,121.19,16819.0,0.3
335,48849,873.5,474.06,297,38206.0,1,0,0,144.481,18148.2,0.35
336,48963,875.3,-62.61,114,4539.0,0,0,1,119.705,16670.5,0.3
337,49254,882.5,22.02,291,13002.0,0,0,1,101.383,15838.3,0.25
