episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
186,28293,504.4,210.55,99,5011.0,0,0,1,427.04,9340.8,0.35
187,28557,508.7,519.9,264,11198.0,0,0,1,433.105,9462.1,0.35
188,28761,514.6,494.3,204,10686.0,1,0,0,447.68,9753.6,0.4
189,29025,519.0,698.65,264,14773.0,1,0,0,472.03,10240.6,0.45
190,29304,523.7,759.05,279,15981.0,1,0,0,486.63,10532.6,0.5
191,29562,527.9,768.7,258,16174.0,1,0,0,492.123,10642.5,0.55
192,29673,529.7,298.4,111,6768.0,0,0,1,496.572,10731.5,0.55
193,29928,534.0,479.3,255,10386.0,0,0,1,509.647,10993.0,0.55
194,30012,535.4,171.9,84,4238.0,0,0,1,488.735,10574.7,0.5
195,30252,539.4,586.1,240,12522.0,1,0,0,476.415,10328.3,0.5
196,30519,543.8,468.2,267,10164.0,0,0,1,458.915,9978.3,0.45
197,30636,545.7,210.7,117,5014.0,0,0,1,456.655,9933.1,0.45
198,30735,550.0,181.6,99,4432.0,0,0,1,437.555,9551.1,0.4
199,31032,555.0,950.45,297,19809.0,1,0,0,474.308,10286.1,0.45
200,31287,559.3,597.35,255,12747.0,1,0,0,496.118,10722.4,0.5
201,31542,563.3,672.25,255,14245.0,1,0,0,496.258,10725.1,0.5
202,31680,565.6,287.0,138,6540.0,0,0,1,502.74,10854.8,0.5
203,31977,570.6,709.6,297,14992.0,1,0,0,522.643,11252.9,0.55
204,32256,575.3,850.25,279,17805.0,1,0,0,535.382,11507.6,0.55
205,32484,579.0,477.5,228,10350.0,0,0,1,519.588,11191.8,0.5
206,32598,580.9,237.45,114,5549.0,0,0,1,520.933,11218.6,0.5
207,32895,588.5,913.5,297,19070.0,1,0,0,540.612,11612.2,0.55
208,33162,593.0,674.8,267,14296.0,1,0,0,549.638,11792.8,0.55
209,33312,595.5,400.15,150,8803.0,0,0,1,534.712,11494.2,0.5
210,33606,600.3,832.9,294,17458.0,1,0,0,538.405,11568.1,0.5
211,33870,604.8,837.35,264,17547.0,1,0,0,541.837,11636.8,0.5
212,33990,606.8,300.9,120,6818.0,0,0,1,541.962,11639.2,0.5
213,34113,608.9,292.35,123,6647.0,0,0,1,532.615,11452.3,0.5
214,34317,612.3,547.1,204,11742.0,0,0,1,551.375,11827.5,0.5
215,34443,614.4,379.7,126,8394.0,0,0,1,541.055,11621.1,0.45
