episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
153,22236,606.6,0.05,297,10805.0,0,0,0,119.924,7592.4,0.6
154,22329,608.5,-68.01,93,3999.0,0,0,1,116.927,7392.6,0.6
155,22422,611.2,-67.57,93,4043.0,0,0,1,102.205,7120.4,0.55
156,22596,620.2,215.08,174,8308.0,1,0,0,116.864,7386.4,0.6
157,22794,624.4,177.17,198,8517.0,1,0,0,114.792,7379.2,0.6
158,23010,631.7,197.05,216,8505.0,1,0,0,112.547,7354.7,0.6
159,23202,636.9,221.01,192,8901.0,1,0,0,110.77,7377.0,0.6
160,23295,638.7,-63.94,93,4406.0,0,0,1,110.758,7375.8,0.6
161,23493,645.4,200.46,198,8846.0,1,0,0,108.532,7353.1,0.6
162,23664,649.9,217.11,171,8511.0,1,0,0,122.865,7586.5,0.65
163,23847,655.3,212.39,183,8039.0,1,0,0,136.5,7750.1,0.7
164,23934,657.7,-65.78,87,4222.0,0,0,1,122.087,7508.8,0.65
165,24120,663.0,194.06,186,8206.0,1,0,0,134.742,7674.2,0.7
166,24303,667.3,-11.05,183,7695.0,0,0,1,123.432,7643.2,0.65
167,24543,675.2,179.84,240,8784.0,1,0,0,120.498,7649.8,0.65
168,24735,683.7,8.55,192,7655.0,0,0,1,108.924,7592.4,0.6
169,24915,689.9,219.55,180,8755.0,1,0,0,106.777,7477.7,0.6
170,25098,695.4,261.03,183,8903.0,1,0,0,108.261,7526.1,0.6
171,25272,699.6,251.89,174,9989.0,1,0,0,123.7,7770.0,0.65
172,25497,706.2,215.58,225,8358.0,1,0,0,124.723,7772.4,0.65
173,25692,712.1,217.85,195,8585.0,1,0,0,135.613,7661.4,0.7
174,25908,716.9,196.19,216,8419.0,1,0,0,148.823,7882.4,0.75
175,26067,721.6,233.95,159,8195.0,1,0,0,163.899,8089.9,0.8
176,26154,724.2,-59.1,87,4890.0,0,0,1,150.19,7919.1,0.75
177,26373,730.5,174.62,219,8262.0,1,0,0,150.063,7906.3,0.75
178,26577,735.5,201.83,204,8983.0,1,0,0,150.302,7930.2,0.75
179,26757,744.7,217.31,180,8531.0,1,0,0,150.117,7911.7,0.75
180,26850,747.6,-50.54,93,5746.0,0,0,1,150.787,7978.7,0.75
181,27015,751.6,216.68,165,8468.0,1,0,0,151.598,7959.8,0.75
182,27210,755.2,244.71,195,9271.0,1,0,0,152.978,7997.8,0.75
183,27477,763.2,202.6,267,9060.0,1,0,0,152.488,8048.9,0.75
184,27582,766.2,-17.63,105,7037.0,0,0,1,154.896,8189.6,0.75
185,27762,769.3,261.47,180,8947.0,1,0,0,158.267,8226.6,0.75
186,27930,771.2,232.22,168,8022.0,1,0,0,170.43,8243.0,0.8
187,28032,773.2,-61.71,102,4629.0,0,0,1,158.352,8035.2,0.75
188,28203,777.3,216.24,171,8424.0,1,0,0,168.737,8073.7,0.8
189,28371,781.2,261.09,168,8909.0,1,0,0,170.814,8081.4,0.8
190,28560,784.4,194.15,189,8215.0,1,0,0,167.47,8047.0,0.8
191,28833,795.9,227.88,273,9588.0,1,0,0,166.269,8026.9,0.8
192,28938,798.8,-50.01,105,5799.0,0,0,1,152.99,7899.0,0.75
193,29091,802.1,269.08,153,9708.0,1,0,0,155.551,7955.1,0.75
194,29190,804.2,-55.95,99,5205.0,0,0,1,142.945,7794.4,0.7
195,29295,806.0,-54.64,105,5336.0,0,0,1,128.515,7651.5,0.65
196,29478,811.6,235.4,183,8340.0,1,0,0,143.24,7824.0,0.7
197,29670,815.0,214.99,192,8299.0,1,0,0,145.258,7825.9,0.7
198,29763,816.5,-60.18,93,4782.0,0,0,1,132.158,7615.8,0.65
199,29949,820.0,201.05,186,8905.0,1,0,0,131.345,7634.5,0.65
200,30108,823.1,253.85,159,8185.0,1,0,0,146.565,7756.4,0.7
201,30264,828.0,240.71,156,8871.0,1,0,0,147.766,7776.6,0.7
